322,,2016-06-02 08:29:28.084388,,Ordinateur portable HP,2558,,Bureau de secrétaire de prov adj lycée,1,,45,,2016-06-03 11:34:46.490099,1,1,1,NNNN0416,,5739,
323,,2016-06-02 08:29:28.084388,,Climatiseur ,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,46,,2016-06-03 11:34:46.490099,1,1,1,A030351,,15868,
324,,2016-06-02 08:29:28.084388,,Armoire électrique,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,47,,2016-06-03 11:34:46.490099,1,1,1,B010141,,15869,
325,,2016-06-02 08:29:28.084388,,Chaise skaï sans accoudoir,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,48,,2016-06-03 11:34:46.490099,4,4,1,B014246,,15870,
326,,2016-06-02 08:29:28.084388,,Chaise en métal et bois ,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,49,,2016-06-03 11:34:46.490099,17,17,1,B014263,,15871,
327,,2016-06-02 08:29:28.084388,,Tableau projection,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,50,,2016-06-03 11:34:46.490099,1,1,1,B290248,,15872,
328,,2016-06-02 08:29:28.084388,,Support de tableau de projection,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,51,,2016-06-03 11:34:46.490099,1,1,1,B290249,,15873,
329,,2016-06-02 08:29:28.084388,,Table ordinateur en verre et métal,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,52,,2016-06-03 11:34:46.490099,12,12,1,B302424,,15874,
330,,2016-06-02 08:29:28.084388,,Ordinateur bureautique,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,53,,2016-06-03 11:34:46.490099,5,5,1,F070107,,15875,
331,,2016-06-02 08:29:28.084388,,Ordinateur bureautique,2587,,Emplacements physiques / WH / Stock / Emplacement non identifiable / Salle 6 informatique primaire RDC,1,,54,,2016-06-03 11:34:46.490099,3,3,1,F070110,,15876,
